Date,Category,Payment_Mode,Description,Amount_Paid,Cashback
08-05-2024,Dining,Debit Card,Wife development treat level.,643.15,0
08-05-2024,Rent,UPI,Around church only.,870.63,0
08-05-2024,Transport,Debit Card,It travel sister it.,1828.32,0
09-05-2024,Transport,Debit Card,Nice determine performance.,1504.37,0
09-05-2024,Bills,Net Banking,Investment describe dog really.,1660.6,0
09-05-2024,Shopping,Net Banking,Leave similar player.,1261.29,0
09-05-2024,Transport,Debit Card,Ago tell policy sit.,995.13,49.76
09-05-2024,Travel,Credit Card,Price partner soldier.,1578.21,78.91
09-05-2024,Bills,Credit Card,When put.,1300.07,0
09-05-2024,Bills,Cash,Rich movie.,1406.06,0
10-05-2024,Rent,Cash,Detail fund.,1276.63,0
10-05-2024,Dining,Cash,You really particular teacher.,1653.72,82.69
10-05-2024,Dining,UPI,Agent low.,909.74,0
10-05-2024,Entertainment,Cash,Many situation partner.,1282.38,0
10-05-2024,Bills,Cash,Everything Republican involve require.,927.14,46.36
10-05-2024,Dining,Debit Card,Recently turn still operation meeting.,1166.46,58.32
10-05-2024,Groceries,Cash,Thus market learn start spend.,616.88,0
11-05-2024,Subscriptions,Debit Card,Network soldier rule open.,1688.56,84.43
11-05-2024,Rent,Credit Card,Sound next student.,812.16,0
11-05-2024,Transport,Debit Card,Stand court deal.,1860.8,0
11-05-2024,Shopping,Cash,Friend than media know toward.,1699.47,84.97
11-05-2024,Transport,Debit Card,Money person generation.,1150.33,0
12-05-2024,Entertainment,Net Banking,History into evidence.,542.31,0
12-05-2024,Groceries,Debit Card,Authority probably stop.,1760.63,88.03
12-05-2024,Groceries,Net Banking,Result cost night character before.,1224.18,61.21
12-05-2024,Subscriptions,Net Banking,Fire affect tend less.,1187.61,59.38
12-05-2024,Dining,Net Banking,Similar sing.,1967.18,98.36
12-05-2024,Travel,Debit Card,Continue member movement political.,1720.57,0
12-05-2024,Transport,Net Banking,Behind all.,1234.1,0
12-05-2024,Subscriptions,Debit Card,Four drive word style.,1918.7,95.94
12-05-2024,Entertainment,Net Banking,Cover receive fish season high.,1693.94,0
12-05-2024,Groceries,UPI,Community force you bed.,1716.9,0
12-05-2024,Shopping,Cash,Yourself authority.,916.92,45.85
12-05-2024,Dining,Debit Card,Section type near chair.,1194.05,59.7
12-05-2024,Transport,Cash,Mrs recent capital.,1856.68,0
13-05-2024,Healthcare,Debit Card,Officer voice social rule into.,1036.88,0
13-05-2024,Shopping,Cash,Member by.,1305.3,0
13-05-2024,Groceries,Debit Card,Specific blood never thousand skill.,1098.65,0
13-05-2024,Travel,Cash,Operation scientist need.,845.83,0
13-05-2024,Healthcare,Net Banking,You south value process.,1434.44,0
14-05-2024,Groceries,Credit Card,Another answer in.,626.92,0
14-05-2024,Travel,Cash,Situation remain social themselves kitchen.,1697.81,84.89
14-05-2024,Transport,Debit Card,More run only.,1097.39,0
14-05-2024,Dining,Credit Card,Have challenge.,1247.6,62.38
14-05-2024,Groceries,Credit Card,Box order.,1649.59,0
14-05-2024,Transport,Cash,Rise claim now less impact.,1538.24,0
15-05-2024,Shopping,Debit Card,Term radio food position fact.,1430.38,71.52
15-05-2024,Rent,Debit Card,Pretty production summer clear make.,1170.04,0
15-05-2024,Rent,Debit Card,That machine.,1154.22,0
15-05-2024,Dining,Net Banking,Evidence loss cause.,1896.9,0
15-05-2024,Transport,Net Banking,Base unit sit especially.,505.54,0
15-05-2024,Bills,Net Banking,Suddenly partner evidence back.,1524.54,0
15-05-2024,Subscriptions,Credit Card,Run choose officer effect.,1845.78,0
15-05-2024,Healthcare,UPI,Man figure short.,1094.42,0
15-05-2024,Travel,UPI,Attorney though.,524.11,26.21
15-05-2024,Shopping,Cash,Continue little mission myself.,1472.47,0
15-05-2024,Dining,Net Banking,Community drive.,1678.24,0
15-05-2024,Groceries,UPI,Senior cost hot.,889.21,0
15-05-2024,Subscriptions,Net Banking,At pay from down.,1677.66,0
16-05-2024,Subscriptions,Cash,Church open physical.,1182.85,59.14
16-05-2024,Entertainment,Net Banking,Hold knowledge attorney as.,1412.5,0
16-05-2024,Healthcare,UPI,News know quite.,1318.54,0
16-05-2024,Subscriptions,Cash,Boy thousand in summer.,1702.07,0
17-05-2024,Transport,Cash,Response beautiful hair go.,659.86,32.99
17-05-2024,Healthcare,UPI,Until high southern think surface.,899.55,0
17-05-2024,Bills,UPI,Theory reduce arrive.,1024.65,0
17-05-2024,Entertainment,UPI,Daughter tell environmental.,670.13,0
17-05-2024,Rent,Credit Card,Family leave choice process.,1321.84,0
17-05-2024,Entertainment,Net Banking,Year country dream decide would.,1768.74,0
17-05-2024,Dining,UPI,Turn both realize want.,1269.84,63.49
17-05-2024,Travel,Net Banking,Push price experience factor.,530.9,0
17-05-2024,Transport,Credit Card,Affect think.,1827.45,0
17-05-2024,Groceries,Net Banking,Experience physical necessary.,1941.44,0
17-05-2024,Subscriptions,Credit Card,Structure black far teacher indicate.,1726.55,0
17-05-2024,Transport,Net Banking,Each change community bar.,857.44,0
17-05-2024,Rent,Cash,Attention camera no image yeah.,1210.99,60.55
17-05-2024,Bills,Cash,Expect with present adult.,1294.82,0
17-05-2024,Bills,UPI,Employee hour south soldier.,1071.8,0
17-05-2024,Shopping,Cash,Need herself authority.,1290.25,0
18-05-2024,Entertainment,Debit Card,Address in of political during.,927.22,46.36
18-05-2024,Subscriptions,Net Banking,Human discussion cost everybody.,1941.03,97.05
18-05-2024,Rent,Credit Card,Me tax go.,1363.78,68.19
18-05-2024,Healthcare,Net Banking,Week practice such record.,868.48,0
18-05-2024,Rent,Credit Card,Account couple design oil.,707.65,35.38
18-05-2024,Healthcare,UPI,Address road black decision operation.,1916.68,95.83
19-05-2024,Shopping,Net Banking,Heavy reality tell attack start.,1633.28,81.66
19-05-2024,Bills,Debit Card,Day meeting physical debate.,1640.15,0
19-05-2024,Subscriptions,UPI,Or likely opportunity street.,872.1,0
19-05-2024,Rent,Cash,Run sport go church agency.,1687.89,0
19-05-2024,Subscriptions,Cash,Grow woman.,1412.77,70.64
19-05-2024,Bills,UPI,Tax human in seem.,1875.8,0
20-05-2024,Rent,Debit Card,Lose along true form.,1800.66,0
20-05-2024,Bills,Net Banking,Politics dark.,1409.69,0
20-05-2024,Dining,UPI,Particular read military seek.,850.41,0
20-05-2024,Groceries,Credit Card,One agree same sign.,1814.5,0
20-05-2024,Travel,Credit Card,Yet article relationship foreign.,807.76,0
20-05-2024,Dining,UPI,Cell system.,748.84,0
21-05-2024,Travel,Debit Card,Perhaps opportunity end prevent perform.,1355.18,0
21-05-2024,Groceries,Net Banking,Major form employee.,789.17,0
21-05-2024,Transport,Net Banking,Fill between must.,1211.22,0
21-05-2024,Healthcare,Cash,Eat wish someone east.,614.74,0
21-05-2024,Groceries,Net Banking,Senior future contain mind.,796.95,0
21-05-2024,Groceries,Net Banking,Out college forget.,802.65,0
21-05-2024,Transport,Credit Card,Election organization he or media.,1412.94,0
21-05-2024,Subscriptions,Debit Card,Sister whose day.,1038.29,0
21-05-2024,Groceries,UPI,Through next special produce tree.,840.82,0
22-05-2024,Subscriptions,Net Banking,Since sport.,1263.49,0
22-05-2024,Subscriptions,Net Banking,Eat smile around.,1543.56,0
22-05-2024,Healthcare,Net Banking,Also go human.,1067.69,0
22-05-2024,Bills,Credit Card,Use mouth health officer.,1508.8,0
22-05-2024,Healthcare,Debit Card,Nothing major.,1623.3,0
22-05-2024,Shopping,Cash,During may night staff serious.,1213.94,0
22-05-2024,Groceries,Cash,Hold as.,1001.31,0
22-05-2024,Entertainment,UPI,Film maybe world.,1200.81,0
22-05-2024,Groceries,UPI,Discover meet community.,1379.53,0
23-05-2024,Bills,UPI,Ground spend save three.,1260.58,0
23-05-2024,Travel,Debit Card,Either decision movement.,1258.15,0
23-05-2024,Entertainment,Cash,Myself man.,1581.74,0
23-05-2024,Dining,Credit Card,Them must body pretty task.,1790.51,0
23-05-2024,Subscriptions,Credit Card,Development continue worker.,550.68,0
23-05-2024,Healthcare,UPI,Report six office.,1766.99,88.35
23-05-2024,Dining,Debit Card,Truth detail alone attack.,1690.03,0
24-05-2024,Entertainment,UPI,Clearly population.,1741.94,0
24-05-2024,Travel,Credit Card,Wind product.,1910.01,0
24-05-2024,Groceries,Cash,Return ever.,1645.88,82.29
24-05-2024,Travel,Cash,Second increase accept.,525.08,0
25-05-2024,Transport,Net Banking,Either amount.,1101.5,55.08
25-05-2024,Subscriptions,UPI,Memory Mr step election.,740.5,0
25-05-2024,Rent,Credit Card,Imagine affect.,1665.82,0
25-05-2024,Groceries,Cash,However oil result.,1155.88,57.79
25-05-2024,Dining,Cash,Table animal become service.,1276.38,0
25-05-2024,Travel,UPI,Without cell nothing.,1073.52,0
25-05-2024,Shopping,Net Banking,Community whose factor.,1434.2,0
26-05-2024,Groceries,Debit Card,Environmental subject picture drop.,1019.49,50.97
26-05-2024,Shopping,Net Banking,Opportunity hospital actually.,1196.13,59.81
26-05-2024,Shopping,Credit Card,Official any.,1206.52,0
26-05-2024,Groceries,Credit Card,Direction sound time.,1639.35,81.97
26-05-2024,Bills,Cash,Eye sister discuss.,754.83,0
26-05-2024,Travel,UPI,Several eat analysis high.,873.35,0
26-05-2024,Subscriptions,Credit Card,Lawyer young.,1376.72,0
27-05-2024,Subscriptions,UPI,Democrat important several care understand.,622.8,0
27-05-2024,Transport,UPI,Outside produce.,916.9,45.84
27-05-2024,Bills,UPI,Fine senior mean.,1254.23,0
27-05-2024,Bills,Cash,Song need seem.,623.75,0
27-05-2024,Transport,Cash,Range each offer.,947.92,0
27-05-2024,Rent,Net Banking,Impact grow.,773.58,0
27-05-2024,Travel,Cash,Foot wind manager room.,1202.64,60.13
27-05-2024,Bills,Net Banking,Consider notice statement firm.,1511.53,0
27-05-2024,Transport,Net Banking,Near now room either.,829.22,41.46
27-05-2024,Shopping,UPI,Edge final drive listen class.,1951.91,0
27-05-2024,Travel,Net Banking,By enough draw.,1328.02,0
27-05-2024,Rent,Credit Card,Business house.,1475.63,73.78
27-05-2024,Groceries,Net Banking,Sometimes memory maintain thus system.,1990.93,0
01-06-2024,Entertainment,Debit Card,Everything admit crime.,928.36,0
01-06-2024,Groceries,UPI,Its again member.,1842.09,0
01-06-2024,Transport,Cash,Both each city.,1779.64,0
01-06-2024,Dining,Debit Card,Leave minute.,1646.18,82.31
01-06-2024,Rent,Debit Card,Position eat receive special.,1090.16,0
01-06-2024,Transport,Cash,Heavy movement agree into.,937.51,0
01-06-2024,Rent,Credit Card,Factor mind maybe.,1349.06,0
01-06-2024,Subscriptions,Cash,Manager environmental what coach.,1163.66,0
01-06-2024,Groceries,Credit Card,Bad PM.,677.31,0
02-06-2024,Transport,UPI,Than today find base.,645.56,0
02-06-2024,Rent,Credit Card,Wish win.,570.01,28.5
02-06-2024,Shopping,Cash,Exist accept follow probably.,1315.47,65.77
02-06-2024,Subscriptions,Net Banking,Human reach natural.,1306.23,0
02-06-2024,Entertainment,Debit Card,Level light by return lot.,1632.62,0
03-06-2024,Transport,UPI,Situation actually student age.,690.53,0
03-06-2024,Shopping,Debit Card,Bad five education.,1139.19,0
03-06-2024,Groceries,Cash,Life white.,1929.92,0
03-06-2024,Transport,Cash,Skill event above play.,1833.69,0
03-06-2024,Bills,Net Banking,Stop marriage throughout.,1265.65,63.28
03-06-2024,Entertainment,Net Banking,Near do individual.,595.81,0
03-06-2024,Transport,Credit Card,Suggest president night again size.,1165.42,0
03-06-2024,Rent,UPI,Follow rich hard.,669.06,0
03-06-2024,Rent,Debit Card,Agreement old customer security.,797.79,0
04-06-2024,Groceries,Cash,Bill significant cut thought require.,1180.68,0
04-06-2024,Subscriptions,Cash,Whose interest old range.,1490.03,74.5
04-06-2024,Travel,Debit Card,City soldier across western.,1008.94,0
04-06-2024,Dining,Net Banking,Seat decision.,753.45,0
04-06-2024,Rent,Credit Card,Environmental pass edge military.,539.06,0
05-06-2024,Healthcare,Debit Card,Difficult event sister much.,1913.08,0
05-06-2024,Entertainment,Net Banking,Or draw.,1222.63,0
05-06-2024,Subscriptions,Net Banking,Pressure one.,1046.99,0
05-06-2024,Bills,Credit Card,Treat decade happen.,1750.93,0
05-06-2024,Entertainment,Net Banking,View product partner federal.,849.44,0
05-06-2024,Dining,Net Banking,Air machine kid bring.,1136.81,56.84
05-06-2024,Dining,Credit Card,Modern deal sell offer begin.,583.81,29.19
05-06-2024,Shopping,Debit Card,Rich allow brother.,1074.07,0
05-06-2024,Travel,Net Banking,Main care only watch.,965.69,48.28
05-06-2024,Entertainment,Credit Card,Cup direction organization carry performance.,1391.25,0
05-06-2024,Travel,UPI,Since sense fine.,1078.64,0
06-06-2024,Travel,Credit Card,Thank hope even.,777.1,0
06-06-2024,Dining,Net Banking,Chair member tree this.,1323.08,0
06-06-2024,Healthcare,Debit Card,Peace all head yes.,833.09,0
06-06-2024,Rent,Net Banking,Good property wonder color purpose.,1950.16,0
06-06-2024,Healthcare,Cash,Message home voice.,592.39,0
06-06-2024,Shopping,UPI,Within job region.,1474.79,0
06-06-2024,Bills,UPI,Five instead.,1014.66,0
06-06-2024,Healthcare,Debit Card,Media after many series factor.,1505.5,0
07-06-2024,Healthcare,Debit Card,While grow for the sign.,796.32,39.82
07-06-2024,Subscriptions,Cash,Simply soldier age account single.,1304.53,0
07-06-2024,Shopping,Net Banking,Establish fund there.,1706.09,85.3
07-06-2024,Transport,UPI,Social person buy.,690.66,34.53
07-06-2024,Groceries,Credit Card,Care they traditional.,678.96,0
07-06-2024,Groceries,UPI,Shoulder do large at business.,1905.85,95.29
07-06-2024,Bills,Cash,Left thank organization base.,913.21,45.66
07-06-2024,Entertainment,Credit Card,Between address cover will method.,1522.96,0
07-06-2024,Healthcare,Credit Card,Approach rich experience form.,1117.31,0
07-06-2024,Groceries,Debit Card,Become drop name.,1543.07,77.15
07-06-2024,Dining,Cash,Officer indicate positive.,1706.28,0
07-06-2024,Healthcare,Net Banking,Particularly raise fill research.,1386.09,0
08-06-2024,Dining,UPI,Group law into nothing.,1960.67,0
08-06-2024,Groceries,Net Banking,Impact especially model door five.,1556.96,77.85
09-06-2024,Entertainment,Net Banking,Consider another.,1050.44,0
09-06-2024,Shopping,UPI,Available receive on let.,1555.28,0
09-06-2024,Shopping,Debit Card,Or draw toward.,1432.03,71.6
09-06-2024,Bills,Credit Card,Phone community case base our.,1550.98,0
09-06-2024,Dining,Net Banking,But woman kid amount.,1549.36,0
09-06-2024,Dining,Credit Card,Road cover.,1830.82,0
09-06-2024,Entertainment,UPI,Edge view open.,975.32,0
09-06-2024,Rent,UPI,Radio woman live would.,1104.67,55.23
09-06-2024,Dining,Cash,Situation day already.,811.09,0
09-06-2024,Dining,Credit Card,Live only wall book best.,834.79,0
10-06-2024,Entertainment,Debit Card,Down manage street.,534.07,0
10-06-2024,Rent,Debit Card,Young half above appear outside.,1757.95,87.9
10-06-2024,Healthcare,Credit Card,Nor central explain past election.,1413.07,70.65
10-06-2024,Subscriptions,Credit Card,War force eye others.,1788.02,89.4
10-06-2024,Shopping,Debit Card,Five film appear allow.,1800.92,0
10-06-2024,Healthcare,Net Banking,Or forget.,612.45,0
10-06-2024,Dining,Debit Card,Affect reflect war every necessary.,1088.1,0
10-06-2024,Subscriptions,Credit Card,Sound until produce eye.,1246.9,0
11-06-2024,Subscriptions,Cash,Call step.,1686.56,0
11-06-2024,Dining,Credit Card,Discuss most image however.,592.08,0
11-06-2024,Healthcare,UPI,Green teach type.,1468.84,0
11-06-2024,Travel,Net Banking,Reduce director main.,1314.99,0
11-06-2024,Healthcare,UPI,Poor course through.,756.12,0
11-06-2024,Shopping,Cash,Present area.,1597.18,79.86
11-06-2024,Entertainment,Debit Card,Degree yes.,1740.08,0
11-06-2024,Healthcare,UPI,Measure civil street successful floor.,1823.46,91.17
11-06-2024,Transport,Credit Card,None deal billion since.,1359.13,67.96
11-06-2024,Transport,Credit Card,Until surface year central mouth.,1395.59,0
11-06-2024,Healthcare,UPI,Beat laugh oil true.,791.59,0
11-06-2024,Entertainment,Net Banking,Standard big think language somebody.,780.58,0
12-06-2024,Subscriptions,UPI,Machine arm set arrive.,1565.36,0
12-06-2024,Shopping,Cash,Back see any behind better.,1289.49,0
12-06-2024,Healthcare,UPI,Rise some fear upon else.,1807.75,0
12-06-2024,Shopping,Credit Card,International at huge fund move.,1384.81,0
12-06-2024,Rent,Net Banking,Measure rock respond unit.,1414.01,0
12-06-2024,Groceries,UPI,Beyond ground buy talk investment.,1907.65,95.38
12-06-2024,Shopping,UPI,Must always brother.,581.62,29.08
12-06-2024,Entertainment,Cash,Indicate upon difficult.,886.07,0
13-06-2024,Healthcare,Credit Card,Once responsibility president.,1508.55,0
13-06-2024,Transport,Debit Card,Simple top Republican technology.,872.47,0
13-06-2024,Bills,Net Banking,Light soldier ready.,1050.92,52.55
13-06-2024,Rent,Credit Card,Home list son sit.,707.92,35.4
13-06-2024,Groceries,Credit Card,Even give chair.,1668.36,0
13-06-2024,Entertainment,Credit Card,Together soldier arm still.,513.95,0
13-06-2024,Subscriptions,Debit Card,Particular might.,1644.79,0
13-06-2024,Entertainment,Cash,Training spend entire fire.,1301.3,0
13-06-2024,Bills,Credit Card,List fish visit finish student.,581.2,0
14-06-2024,Rent,Debit Card,Land teacher.,1826.55,0
14-06-2024,Groceries,Cash,From across hard.,1069.65,53.48
14-06-2024,Dining,Debit Card,Build choose several.,1819.5,90.98
14-06-2024,Shopping,Debit Card,Fact current color development.,596.97,29.85
14-06-2024,Transport,Credit Card,Modern culture employee themselves.,1051.83,0
15-06-2024,Travel,Net Banking,Laugh son interesting.,604.17,0
15-06-2024,Travel,UPI,Reveal themselves plan.,1600.83,0
15-06-2024,Groceries,Debit Card,Rise send.,1413.53,0
15-06-2024,Bills,Cash,Safe news movement.,911.37,0
15-06-2024,Shopping,Cash,Two clearly car.,1086.29,0
16-06-2024,Groceries,Debit Card,Certain assume foreign lose.,1832.01,0
16-06-2024,Bills,Net Banking,Ready land determine every bit.,621.27,0
16-06-2024,Transport,Credit Card,Environment card admit her.,858.16,0
16-06-2024,Rent,Credit Card,Big number.,1586.06,0
16-06-2024,Transport,Debit Card,What believe executive its.,1615.87,0
16-06-2024,Shopping,Credit Card,Country box clear.,683.31,0
16-06-2024,Groceries,Debit Card,Writer both many market.,1737.94,0
16-06-2024,Dining,Net Banking,Fear carry.,1110.45,0
16-06-2024,Entertainment,Debit Card,Individual father never half.,1941.17,0
17-06-2024,Transport,Cash,Describe available blood owner.,759.54,0
17-06-2024,Transport,Cash,Political stand.,667.46,0
17-06-2024,Travel,UPI,Out both.,1193.62,0
17-06-2024,Entertainment,Net Banking,To popular involve example.,708.41,0
17-06-2024,Transport,Credit Card,He second military manage.,855.97,0
17-06-2024,Transport,Net Banking,Most employee debate exactly.,570.99,0
18-06-2024,Travel,Debit Card,Clearly bar.,1537.04,76.85
18-06-2024,Shopping,Debit Card,Television force especially.,563.94,28.2
18-06-2024,Dining,UPI,Today four.,980.29,49.01
18-06-2024,Dining,Credit Card,Whole house change position.,1513.2,0
18-06-2024,Travel,UPI,Establish happen college democratic.,1083.81,54.19
18-06-2024,Groceries,Debit Card,Hit attention simply democratic several.,1245.32,62.27
18-06-2024,Shopping,Net Banking,Success back skin church prepare.,1570.91,0
19-06-2024,Healthcare,Debit Card,Stuff pull.,1621.16,81.06
19-06-2024,Dining,Net Banking,Than performance everybody.,1417.21,0
19-06-2024,Rent,Credit Card,Television tax open.,1519.15,0
19-06-2024,Entertainment,UPI,Bring happy fight career.,1096.05,0
19-06-2024,Rent,Net Banking,Order free force.,988.9,0
20-06-2024,Bills,Net Banking,No lead amount hard.,1033.25,0
20-06-2024,Transport,Credit Card,Right clearly like.,1050.95,0
20-06-2024,Entertainment,UPI,Remain success argue.,1759.48,0
20-06-2024,Subscriptions,Credit Card,With push serious.,1587.96,0
20-06-2024,Transport,Net Banking,Term strategy drug hair.,1086.95,0
21-06-2024,Subscriptions,Net Banking,Give two blood commercial.,1698.7,0
21-06-2024,Travel,Debit Card,Own office try seat.,1789.16,0
22-06-2024,Subscriptions,UPI,Act throw.,1163,0
22-06-2024,Rent,UPI,Audience boy leave stop long.,508.12,0
22-06-2024,Bills,Debit Card,Surface level magazine pattern goal.,878.21,0
22-06-2024,Entertainment,UPI,Tree table.,1112.59,0
22-06-2024,Groceries,Net Banking,Represent different keep.,1662.46,0
22-06-2024,Dining,Net Banking,Four type action.,1032.46,0
22-06-2024,Rent,UPI,Speech wrong care company.,1809.51,0
23-06-2024,Travel,Credit Card,Research group move.,1520.95,0
23-06-2024,Transport,Cash,Company west expert year.,1439.17,0
23-06-2024,Rent,Debit Card,Actually someone yeah.,1641.16,0
23-06-2024,Rent,Cash,Magazine team whatever that.,1387.1,0
23-06-2024,Rent,UPI,System see claim.,1255.2,0
23-06-2024,Travel,Cash,Effect outside.,863.77,43.19
23-06-2024,Entertainment,Cash,Person house serious become table.,933.62,0
23-06-2024,Bills,Debit Card,Treat claim state ball.,692.2,0
23-06-2024,Transport,Net Banking,Economy down smile.,1681.76,0
23-06-2024,Dining,Debit Card,Series drive picture area.,971.43,0
23-06-2024,Bills,Net Banking,Something television ever like.,653.32,0
23-06-2024,Transport,Cash,Individual yourself heavy would.,1231.51,0
24-06-2024,Transport,UPI,A really authority claim technology.,1627.7,0
24-06-2024,Bills,Net Banking,Tend let.,1884.14,0
24-06-2024,Groceries,UPI,News hear bag until quality.,673.93,0
24-06-2024,Transport,Cash,Ready threat art.,1488.36,0
24-06-2024,Groceries,Debit Card,Show another.,1761.86,0
24-06-2024,Travel,UPI,Half hair you leader either.,1511.42,0
24-06-2024,Groceries,Net Banking,Within project involve them.,1499.57,0
24-06-2024,Travel,Debit Card,Person night begin whether blood.,1742.97,0
25-06-2024,Shopping,Net Banking,Drug gun.,1630.51,0
25-06-2024,Subscriptions,Credit Card,Their the note ahead.,1667.78,0
25-06-2024,Shopping,UPI,Enough ahead hear.,1743.51,0
25-06-2024,Rent,Debit Card,Authority others Mr.,763.9,0
25-06-2024,Shopping,UPI,Suggest side development born.,1441.81,0
25-06-2024,Bills,Cash,Movie side first TV city.,1204.17,0
26-06-2024,Travel,UPI,Society own.,583.91,29.2
26-06-2024,Transport,Credit Card,Number personal same international this.,1896.81,0
26-06-2024,Shopping,Debit Card,Another method example total.,1158.87,0
26-06-2024,Entertainment,UPI,Result bed information.,1648.95,82.45
26-06-2024,Shopping,Debit Card,Form professional board herself within.,1004.23,50.21
26-06-2024,Groceries,Cash,Night call.,1099.64,0
26-06-2024,Entertainment,Debit Card,Care put.,647.33,0
26-06-2024,Rent,Credit Card,From some attack.,950.25,0
26-06-2024,Rent,Credit Card,Role several notice.,1263.59,0
26-06-2024,Healthcare,Debit Card,None animal involve edge.,1620.72,0
27-06-2024,Groceries,Debit Card,Start reality grow science.,769.72,0
27-06-2024,Groceries,UPI,Recently major home left.,677.57,33.88
27-06-2024,Entertainment,Net Banking,Pattern doctor those.,1369.45,68.47
27-06-2024,Bills,Credit Card,Almost east central hair administration.,914.84,45.74
27-06-2024,Healthcare,Debit Card,Country budget.,550.86,0
01-07-2024,Travel,Cash,Avoid pull first trade.,1616.04,0
01-07-2024,Entertainment,Net Banking,Trade position cup notice never.,1157.23,0
02-07-2024,Groceries,UPI,Officer suggest up any add.,1431.45,0
02-07-2024,Transport,Cash,All free indicate hear forward.,1312.58,0
02-07-2024,Transport,Cash,Girl beautiful.,1363.47,0
02-07-2024,Bills,Net Banking,Conference relate send window.,1141.88,0
02-07-2024,Healthcare,Cash,Really herself wonder.,1838.49,91.92
02-07-2024,Rent,UPI,Only letter form color must.,1241.91,0
02-07-2024,Healthcare,Credit Card,Each entire station second campaign.,1867.52,0
03-07-2024,Bills,UPI,Area director surface education.,1025.79,0
03-07-2024,Healthcare,Credit Card,Describe issue increase must.,902.06,45.1
03-07-2024,Shopping,Cash,Either very.,1897.47,94.87
03-07-2024,Entertainment,Net Banking,Eat especially attorney.,1877.19,0
03-07-2024,Shopping,UPI,You stock.,582.27,0
03-07-2024,Dining,Net Banking,This account.,770,0
04-07-2024,Transport,Credit Card,Government personal.,1618.84,80.94
04-07-2024,Groceries,Net Banking,Hold social approach responsibility about.,926.05,0
04-07-2024,Transport,Cash,For shake nature adult itself.,1207.6,0
04-07-2024,Bills,Net Banking,Rather medical office better.,1425.33,71.27
04-07-2024,Groceries,UPI,Hard save eat society.,654.79,0
04-07-2024,Dining,UPI,Production without relationship.,1164.76,0
04-07-2024,Groceries,Cash,Recent type actually.,1297.74,64.89
04-07-2024,Shopping,UPI,Sit quality pick common.,856.47,0
04-07-2024,Entertainment,Debit Card,Manage claim.,1403.75,70.19
04-07-2024,Entertainment,UPI,All per Congress.,1748.86,0
04-07-2024,Bills,Credit Card,Detail relate school involve.,1667.88,0
05-07-2024,Rent,Cash,My fill.,1605.38,0
05-07-2024,Entertainment,Credit Card,Company main feel happen.,1262.18,0
05-07-2024,Bills,Credit Card,Church seek worker single.,1051.61,0
05-07-2024,Groceries,Cash,Garden sport together although worker.,1031.14,0
05-07-2024,Bills,Credit Card,Language add great.,824.59,41.23
06-07-2024,Shopping,Debit Card,Physical seek establish change.,1483.31,0
06-07-2024,Rent,Cash,Authority heavy rule.,957.98,0
06-07-2024,Healthcare,Net Banking,Or game nation agent.,641.36,0
06-07-2024,Travel,Credit Card,Bill figure but positive.,1285.87,64.29
06-07-2024,Rent,Net Banking,Even occur eye cover character.,1620.12,81.01
06-07-2024,Transport,Net Banking,Identify treatment option in.,523.18,26.16
06-07-2024,Travel,Cash,Rather raise.,789.43,0
06-07-2024,Dining,Cash,Defense mean probably.,1838.18,0
06-07-2024,Travel,Cash,Do produce although.,1099.28,54.96
06-07-2024,Transport,Debit Card,Her feel single.,1367.18,68.36
06-07-2024,Bills,Debit Card,Sister part toward report.,1577.21,78.86
06-07-2024,Bills,Credit Card,Loss evening how.,709.56,0
07-07-2024,Groceries,UPI,Hundred set from investment.,681.97,0
07-07-2024,Healthcare,Credit Card,Morning political forward.,1935.91,0
07-07-2024,Shopping,Net Banking,Would some think.,778.62,0
07-07-2024,Healthcare,Debit Card,Generation friend.,1483.21,0
07-07-2024,Bills,Net Banking,Expert piece million.,1519.69,0
07-07-2024,Subscriptions,Net Banking,By begin box past.,1540.42,0
07-07-2024,Bills,UPI,Responsibility once culture.,941.79,47.09
08-07-2024,Shopping,Credit Card,Media lay agent.,1893.22,0
08-07-2024,Entertainment,Debit Card,While student arm anyone.,1532.79,0
08-07-2024,Bills,Debit Card,Head across director me.,1585.65,0
08-07-2024,Bills,Debit Card,Form large.,1522.5,0
08-07-2024,Shopping,UPI,You simply reason.,1284.9,0
09-07-2024,Entertainment,Cash,Wish everyone.,1126.56,0
09-07-2024,Entertainment,Debit Card,Land put whose.,1900.52,0
09-07-2024,Groceries,Credit Card,Benefit car suffer.,1006.07,0
10-07-2024,Rent,Debit Card,Health citizen include purpose.,1601.01,0
10-07-2024,Transport,Debit Card,National follow art imagine item.,1265.3,0
10-07-2024,Rent,Credit Card,Opportunity finally.,976.63,0
10-07-2024,Groceries,Debit Card,Director wear.,1259.39,0
10-07-2024,Rent,Net Banking,Low term recognize player.,988.07,0
10-07-2024,Subscriptions,Cash,Tough himself leader.,1490.49,0
10-07-2024,Shopping,Credit Card,Blue land letter group interview.,1722.73,0
10-07-2024,Shopping,Net Banking,Republican various radio.,939.65,0
10-07-2024,Healthcare,Cash,Stand deep team.,1178.54,0
10-07-2024,Transport,Cash,Answer activity wind.,1601.97,0
10-07-2024,Travel,Credit Card,Mind middle language pass.,1464.2,0
11-07-2024,Groceries,Cash,Record mission impact.,1307.47,0
11-07-2024,Travel,Credit Card,Notice book difference.,1555.28,0
